,Tag,Zeit,Temp,Raum,Anzahl
11171,59,8.538998,12.0,4C-21,0.0
11172,59,8.540755,12.0,4C-21,0.0
11173,59,8.542513,12.0,4C-21,0.0
11174,59,8.544206,12.0,4C-21,0.0
11175,59,8.546029,12.0,4C-21,0.0
11176,59,8.547787,12.0,4C-21,0.0
11177,59,8.549544,12.0,4C-21,0.0
11178,59,8.551237,12.0,4C-21,0.0
11179,59,8.552995,12.0,4C-21,0.0
11180,59,8.5546875,12.0,4C-21,0.0
11181,59,8.556445,12.0,4C-21,0.0
11182,59,8.558333,12.0,4C-21,0.0
11183,59,8.560091,12.0,4C-21,0.0
11184,59,8.561849,12.0,4C-21,0.0
11185,59,8.563607,12.0,4C-21,0.0
11186,59,8.565365,12.0,4C-21,0.0
11187,59,8.567122,12.0,4C-21,0.0
11188,59,8.56888,12.0,4C-21,0.0
11189,59,8.570638,12.0,4C-21,0.0
11190,59,8.57233,12.0,4C-21,0.0
11191,59,8.574023,12.0,4C-21,0.0
11192,59,8.575716,12.0,4C-21,0.0
11193,59,8.577409,12.0,4C-21,0.0
11194,59,8.579232,12.0,4C-21,0.0
11195,59,8.580924,12.0,4C-21,0.0
11196,59,8.582552,12.0,4C-21,0.0
11197,59,8.584375,12.0,4C-21,0.0
11198,59,8.586068,12.0,4C-21,0.0
11199,59,8.58776,12.0,4C-21,0.0
11200,59,8.589453,12.0,4C-21,0.0
11201,59,8.59114552,12.0,4C-21,0.0
11202,59,8.592969,12.0,4C-21,0.0
11203,59,8.594662,12.0,4C-21,0.0
11204,59,8.59635448,12.0,4C-21,0.0
11205,59,8.598177,12.0,4C-21,0.0
11206,59,8.59987,12.0,4C-21,0.0
11207,59,8.601693,12.0,4C-21,0.0
11208,59,8.60332,12.0,4C-21,0.0
11209,59,8.605078,12.0,4C-21,0.0
11210,59,8.606836,12.0,4C-21,0.0
11211,59,8.608594,12.0,4C-21,0.0
11212,59,8.610416,12.0,4C-21,0.0
11213,59,8.612174,12.0,4C-21,0.0
11214,59,8.613933,12.0,4C-21,0.0
11215,59,8.61569,12.0,4C-21,0.0
11216,59,8.617448,12.0,4C-21,0.0
11217,59,8.619271,12.0,4C-21,0.0
11218,59,8.624544,12.0,4C-21,0.0
11219,59,8.626302,12.0,4C-21,0.0
11220,59,8.62806,12.0,4C-21,0.0
11221,59,8.629818,12.0,4C-21,0.0
11222,59,8.631576,12.0,4C-21,0.0
11223,59,8.633333,12.0,4C-21,0.0
11224,59,8.635091,12.0,4C-21,0.0
11225,59,8.636849,12.0,4C-21,0.0
11226,59,8.638607,12.0,4C-21,0.0
11227,59,8.640365,12.0,4C-21,0.0
11228,59,8.642122,12.0,4C-21,0.0
11229,59,8.64388,12.0,4C-21,0.0
11230,59,8.645638,12.0,4C-21,0.0
11231,59,8.647396,12.0,4C-21,0.0
11232,59,8.649089,12.0,4C-21,0.0
11233,59,8.65084648,12.0,4C-21,0.0
11234,59,8.652604,12.0,4C-21,0.0
11235,59,8.654428,12.0,4C-21,0.0
11236,59,8.656119,12.0,4C-21,0.0
11237,59,8.657812,12.0,4C-21,0.0
11238,59,8.6597,12.0,4C-21,0.0
11239,59,8.661524,12.0,4C-21,0.0
11240,59,8.663281,12.0,4C-21,0.0
11241,59,8.665039,12.0,4C-21,0.0
11242,59,8.666797,12.0,4C-21,0.0
11243,59,8.668554,12.0,4C-21,0.0
11244,59,8.670313,12.0,4C-21,0.0
11245,59,8.6720705,12.0,4C-21,0.0
11246,59,8.673828,12.0,4C-21,0.0
11247,59,8.675651,12.0,4C-21,0.0
11248,59,8.677409,12.0,4C-21,0.0
11249,59,8.679102,12.0,4C-21,0.0
11250,59,8.68086,12.0,4C-21,0.0
11251,59,8.682617,12.0,4C-21,0.0
11252,59,8.684375,12.0,4C-21,0.0
11253,59,8.686132,12.0,4C-21,0.0
11254,59,8.687891,12.0,4C-21,0.0
11255,59,8.689649,12.0,4C-21,0.0
11256,59,8.691406,12.0,4C-21,0.0
11257,59,8.693164,12.0,4C-21,0.0
11258,59,8.69492149,12.0,4C-21,0.0
11259,59,8.696614,12.0,4C-21,0.0
11260,59,8.698438,12.0,4C-21,0.0
11261,59,8.700195,12.0,4C-21,0.0
11262,59,8.701953,12.0,4C-21,0.0
11263,59,8.703711,12.0,4C-21,0.0
11264,59,8.705469,12.0,4C-21,0.0
11265,59,8.707162,12.0,4C-21,0.0
11266,59,8.70892,12.0,4C-21,0.0
11267,59,8.710677,12.0,4C-21,0.0
11268,59,8.712435,12.0,4C-21,0.0
11269,59,8.714192,12.0,4C-21,0.0
11270,59,8.715885,12.0,4C-21,0.0
11271,59,8.717578,12.0,4C-21,0.0
11272,59,8.719271,12.0,4C-21,0.0
11273,59,8.721094,12.0,4C-21,0.0
11274,59,8.722917,12.0,4C-21,0.0
11275,59,8.72474,12.0,4C-21,0.0
11276,59,8.7265625,12.0,4C-21,0.0
11277,59,8.72832,12.0,4C-21,0.0
11278,59,8.730013,12.0,4C-21,0.0
11279,59,8.731836,12.0,4C-21,0.0
11280,59,8.733529,12.0,4C-21,0.0
11281,59,8.735287,12.0,4C-21,0.0
11282,59,8.737044,12.0,4C-21,0.0
11283,59,8.738802,12.0,4C-21,0.0
11284,59,8.740625,12.0,4C-21,0.0
11285,59,8.742383,12.0,4C-21,0.0
11286,59,8.745573,12.0,4C-21,0.0
11287,59,8.747331,12.0,4C-21,0.0
11288,59,8.749023,12.0,4C-21,0.0
11289,59,8.750781,12.0,4C-21,0.0
11290,59,8.752474,12.0,4C-21,0.0
11291,59,8.754231,12.0,4C-21,0.0
11292,59,8.755924,12.0,4C-21,0.0
11293,59,8.757682,12.0,4C-21,0.0
11294,59,8.75944,12.0,4C-21,0.0
11295,59,8.761198,12.0,4C-21,0.0
11296,59,8.762956,12.0,4C-21,0.0
11297,59,8.764713,12.0,4C-21,0.0
11298,59,8.766471,12.0,4C-21,0.0
11299,59,8.76822948,12.0,4C-21,0.0
11300,59,8.769987,12.0,4C-21,0.0
11301,59,8.771745,12.0,4C-21,0.0
11302,59,8.773502,12.0,4C-21,0.0
11303,59,8.775195,12.0,4C-21,0.0
11304,59,8.776953,12.0,4C-21,0.0
11305,59,8.778711,12.0,4C-21,0.0
11306,59,8.780469,12.0,4C-21,0.0
11307,59,8.782227,12.0,4C-21,0.0
11308,59,8.783984,12.0,4C-21,0.0
11309,59,8.785808,12.0,4C-21,0.0
11310,59,8.787565,12.0,4C-21,0.0
11311,59,8.789323,12.0,4C-21,0.0
11312,59,8.79108,12.0,4C-21,0.0
11313,59,8.792838,12.0,4C-21,0.0
11314,59,8.794597,12.0,4C-21,0.0
11315,59,8.796289,12.0,4C-21,0.0
11316,59,8.798047,12.0,4C-21,0.0
11317,59,8.79974,12.0,4C-21,0.0
11318,59,8.801497,12.0,4C-21,0.0
11319,59,8.803255,12.0,4C-21,0.0
11320,59,8.80507851,12.0,4C-21,0.0
11321,59,8.806836,12.0,4C-21,0.0
11322,59,8.808529,12.0,4C-21,0.0
11323,59,8.81028652,12.0,4C-21,0.0
11324,59,8.812044,12.0,4C-21,0.0
11325,59,8.813737,12.0,4C-21,0.0
11326,59,8.815495,12.0,4C-21,0.0
11327,59,8.817252,12.0,4C-21,0.0
11328,59,8.818945,12.0,4C-21,0.0
11329,59,8.82070351,12.0,4C-21,0.0
11330,59,8.822396,12.0,4C-21,0.0
11331,59,8.824154,12.0,4C-21,0.0
11332,59,8.82591152,12.0,4C-21,0.0
11333,59,8.827669,12.0,4C-21,0.0
11334,59,8.829427,12.0,4C-21,0.0
11335,59,8.83125,12.0,4C-21,0.0
11336,59,8.832877,12.0,4C-21,0.0
11337,59,8.834701,12.0,4C-21,0.0
11338,59,8.836523,12.0,4C-21,0.0
11339,59,8.83834648,12.0,4C-21,0.0
11340,59,8.840169,12.0,4C-21,0.0
11341,59,8.841862,12.0,4C-21,0.0
11342,59,8.843619,12.0,4C-21,0.0
11343,59,8.845443,12.0,4C-21,0.0
11344,59,8.847136,12.0,4C-21,0.0
11345,59,8.848893,12.0,4C-21,0.0
11346,59,8.850586,12.0,4C-21,0.0
11347,59,8.852214,12.0,4C-21,0.0
11348,59,8.85397148,12.0,4C-21,0.0
11349,59,8.855664,12.0,4C-21,0.0
11350,59,8.857357,12.0,4C-21,0.0
11351,59,8.8591795,12.0,4C-21,0.0
11352,59,8.862825,12.0,4C-21,0.0
11353,59,8.864583,12.0,4C-21,0.0
11354,59,8.866406,12.0,4C-21,0.0
11355,59,8.868033,12.0,4C-21,0.0
11356,59,8.869792,12.0,4C-21,0.0
11357,59,8.871679,12.0,4C-21,0.0
11358,59,8.873438,12.0,4C-21,0.0
11359,59,8.87526,12.0,4C-21,0.0
11360,59,8.877084,12.0,4C-21,0.0
11361,59,8.878776,12.0,4C-21,0.0
11362,59,8.880468,12.0,4C-21,0.0
11363,59,8.882161,12.0,4C-21,0.0
11364,59,8.883789,12.0,4C-21,0.0
11365,59,8.885612,12.0,4C-21,0.0
11366,59,8.887435,12.0,4C-21,0.0
11367,59,8.889257,12.0,4C-21,0.0
11368,59,8.89095,12.0,4C-21,0.0
11369,59,8.892709,12.0,4C-21,0.0
11370,59,8.89602852,12.0,4C-21,0.0
11371,59,8.897852,12.0,4C-21,0.0
11372,59,8.89961,12.0,4C-21,0.0
11373,59,8.901367,12.0,4C-21,0.0
11374,59,8.903125,12.0,4C-21,0.0
11375,59,8.904948,12.0,4C-21,0.0
11376,59,8.906706,12.0,4C-21,0.0
11377,59,8.90944,12.0,4C-21,0.0
11378,59,8.911133,12.0,4C-21,0.0
11379,59,8.91289,12.0,4C-21,0.0
11380,59,8.914648,12.0,4C-21,0.0
11381,59,8.916407,12.0,4C-21,0.0
11382,59,8.918164,12.0,4C-21,0.0
11383,59,8.919922,12.0,4C-21,0.0
11384,59,8.92155,12.0,4C-21,0.0
11385,59,8.923243,12.0,4C-21,0.0
11386,59,8.925065,12.0,4C-21,0.0
11387,59,8.926758,12.0,4C-21,0.0
11388,59,8.928515,12.0,4C-21,0.0
11389,59,8.930208,12.0,4C-21,0.0
11390,59,8.932032,12.0,4C-21,0.0
11391,59,8.933724,12.0,4C-21,0.0
11392,59,8.935482,12.0,4C-21,0.0
11393,59,8.937175,12.0,4C-21,0.0
11394,59,8.938868,12.0,4C-21,0.0
11395,59,8.94069,12.0,4C-21,0.0
11396,59,8.942383,12.0,4C-21,0.0
11397,59,8.944076,12.0,4C-21,0.0
11398,59,8.945768,12.0,4C-21,0.0
11399,59,8.947461,12.0,4C-21,0.0
11400,59,8.949219,12.0,4C-21,0.0
11401,59,8.95091152,12.0,4C-21,0.0
11402,59,8.952734,12.0,4C-21,0.0
11403,59,8.954493,12.0,4C-21,0.0
11404,59,8.95625,12.0,4C-21,0.0
11405,59,8.957943,12.0,4C-21,0.0
11406,59,8.959636,12.0,4C-21,0.0
11407,59,8.961393,12.0,4C-21,0.0
11408,59,8.963151,12.0,4C-21,0.0
11409,59,8.964909,12.0,4C-21,0.0
11410,59,8.966666,12.0,4C-21,0.0
11411,59,8.968425,12.0,4C-21,0.0
11412,59,8.972787,12.0,4C-21,0.0
11413,59,8.975911,12.0,4C-21,0.0
11414,59,8.977539,12.0,4C-21,0.0
11415,59,8.979297,12.0,4C-21,0.0
11416,59,8.981054,12.0,4C-21,0.0
11417,59,8.982813,12.0,4C-21,0.0
11418,59,8.9845705,12.0,4C-21,0.0
11419,59,8.986263,12.0,4C-21,0.0
11420,59,8.988021,12.0,4C-21,0.0
11421,59,8.98977852,12.0,4C-21,0.0
11422,59,8.991536,12.0,4C-21,0.0
11423,59,8.993229,12.0,4C-21,0.0
11424,59,8.995052,12.0,4C-21,0.0
11425,59,8.996745,12.0,4C-21,0.0
11426,59,8.998503,12.0,4C-21,0.0
11427,59,9.0001955,12.0,4C-21,0.0
11428,59,9.001823,12.0,4C-21,0.0
11429,59,9.003515,12.0,4C-21,0.0
11430,59,9.005208,12.0,4C-21,0.0
11431,59,9.006901,12.0,4C-21,0.0
11432,59,9.008529,12.0,4C-21,0.0
11433,59,9.01022148,12.0,4C-21,0.0
11434,59,9.011914,12.0,4C-21,0.0
11435,59,9.013672,12.0,4C-21,0.0
11436,59,9.015365,12.0,4C-21,0.0
11437,59,9.017057,12.0,4C-21,0.0
11438,59,9.01875,12.0,4C-21,0.0
11439,59,9.020508,12.0,4C-21,0.0
11440,59,9.022201,12.0,4C-21,0.0
11441,59,9.02382851,12.0,4C-21,0.0
11442,59,9.02552,12.0,4C-21,0.0
11443,59,9.027344,12.0,4C-21,0.0
11444,59,9.028972,12.0,4C-21,0.0
11445,59,9.030664,12.0,4C-21,0.0
11446,59,9.032487,12.0,4C-21,0.0
11447,59,9.03418,12.0,4C-21,0.0
11448,59,9.035872,12.0,4C-21,0.0
11449,59,9.037695,12.0,4C-21,0.0
11450,59,9.040625,12.0,4C-21,0.0
11451,59,9.042448,12.0,4C-21,0.0
11452,59,9.044206,12.0,4C-21,0.0
11453,59,9.045898,12.0,4C-21,0.0
11454,59,9.047591,12.0,4C-21,0.0
11455,59,9.049284,12.0,4C-21,0.0
11456,59,9.051106,12.0,4C-21,0.0
11457,59,9.052734,12.0,4C-21,0.0
11458,59,9.054623,12.0,4C-21,0.0
11459,59,9.05638,12.0,4C-21,0.0
11460,59,9.058073,12.0,4C-21,0.0
11461,59,9.059766,12.0,4C-21,0.0
11462,59,9.061459,12.0,4C-21,0.0
11463,59,9.063151,12.0,4C-21,0.0
11464,59,9.064909,12.0,4C-21,0.0
11465,59,9.069727,12.0,4C-21,0.0
11466,59,9.071549,12.0,4C-21,0.0
11467,59,9.073307,12.0,4C-21,0.0
11468,59,9.07513,12.0,4C-21,0.0
11469,59,9.076823,12.0,4C-21,0.0
11470,59,9.07845,12.0,4C-21,0.0
11471,59,9.080143,12.0,4C-21,0.0
11472,59,9.081902,12.0,4C-21,0.0
11473,59,9.083593,12.0,4C-21,0.0
11474,59,9.085417,12.0,4C-21,0.0
11475,59,9.088867,12.0,4C-21,0.0
11476,59,9.090625,12.0,4C-21,0.0
11477,59,9.092448,12.0,4C-21,0.0
11478,59,9.094141,12.0,4C-21,0.0
11479,59,9.095899,12.0,4C-21,0.0
11480,59,9.097721,12.0,4C-21,0.0
11481,59,9.099545,12.0,4C-21,0.0
11482,59,9.101302,12.0,4C-21,0.0
11483,59,9.10306,12.0,4C-21,0.0
11484,59,9.104883,12.0,4C-21,0.0
11485,59,9.1097,12.0,4C-21,0.0
11486,59,9.111393,12.0,4C-21,0.0
11487,59,9.116015,12.0,4C-21,0.0
11488,59,9.117773,12.0,4C-21,0.0
11489,59,9.119466,12.0,4C-21,0.0
11490,59,9.121159,12.0,4C-21,0.0
11491,59,9.122851,12.0,4C-21,0.0
11492,59,9.124675,12.0,4C-21,0.0
11493,59,9.126432,12.0,4C-21,0.0
11494,59,9.12819,12.0,4C-21,0.0
11495,59,9.129883,12.0,4C-21,0.0
11496,59,9.131706,12.0,4C-21,0.0
11497,59,9.133529,12.0,4C-21,0.0
11498,59,9.135351,12.0,4C-21,0.0
11499,59,9.13711,12.0,4C-21,0.0
11500,59,9.138867,12.0,4C-21,0.0
11501,59,9.14056,12.0,4C-21,0.0
11502,59,9.142383,12.0,4C-21,0.0
11503,59,9.144206,12.0,4C-21,0.0
11504,59,9.149023,12.0,4C-21,0.0
11505,59,9.150782,12.0,4C-21,0.0
11506,59,9.152604,12.0,4C-21,0.0
11507,59,9.154362,12.0,4C-21,0.0
11508,59,9.1560545,12.0,4C-21,0.0
11509,59,9.157747,12.0,4C-21,0.0
11510,59,9.15944,12.0,4C-21,0.0
11511,59,9.161133,12.0,4C-21,0.0
11512,59,9.162826,12.0,4C-21,0.0
11513,59,9.164648,12.0,4C-21,0.0
11514,59,9.16647148,12.0,4C-21,0.0
11515,59,9.168229,12.0,4C-21,0.0
11516,59,9.169922,12.0,4C-21,0.0
11517,59,9.171745,12.0,4C-21,0.0
11518,59,9.173503,12.0,4C-21,0.0
11519,59,9.175261,12.0,4C-21,0.0
11520,59,9.177018,12.0,4C-21,0.0
11521,59,9.178776,12.0,4C-21,0.0
11522,59,9.181705,12.0,4C-21,0.0
11523,59,9.183464,12.0,4C-21,0.0
11524,59,9.185222,12.0,4C-21,0.0
11525,59,9.186979,12.0,4C-21,0.0
11526,59,9.188737,12.0,4C-21,0.0
11527,59,9.190495,12.0,4C-21,0.0
11528,59,9.192318,12.0,4C-21,0.0
11529,59,9.194076,12.0,4C-21,0.0
11530,59,9.195833,12.0,4C-21,0.0
11531,59,9.197591,12.0,4C-21,0.0
11532,59,9.199348,12.0,4C-21,0.0
11533,59,9.201107,12.0,4C-21,0.0
11534,59,9.202865,12.0,4C-21,0.0
11535,59,9.204622,12.0,4C-21,0.0
11536,59,9.206446,12.0,4C-21,0.0
11537,59,9.208333,12.0,4C-21,0.0
11538,59,9.210026,12.0,4C-21,0.0
11539,59,9.211784,12.0,4C-21,0.0
11540,59,9.213607,12.0,4C-21,0.0
11541,59,9.215429,12.0,4C-21,0.0
11542,59,9.217253,12.0,4C-21,0.0
11543,59,9.2189455,12.0,4C-21,0.0
11544,59,9.220638,12.0,4C-21,0.0
11545,59,9.222461,12.0,4C-21,0.0
11546,59,9.224089,12.0,4C-21,0.0
11547,59,9.225781,12.0,4C-21,0.0
11548,59,9.227474,12.0,4C-21,0.0
11549,59,9.229232,12.0,4C-21,0.0
11550,59,9.230989,12.0,4C-21,0.0
11551,59,9.232747,12.0,4C-21,0.0
11552,59,9.234505,12.0,4C-21,0.0
11553,59,9.236198,12.0,4C-21,0.0
11554,59,9.238021,12.0,4C-21,0.0
11555,59,9.239714,12.0,4C-21,0.0
11556,59,9.241536,12.0,4C-21,0.0
11557,59,9.244336,12.0,4C-21,0.0
11558,59,9.246029,12.0,4C-21,0.0
11559,59,9.247851,12.0,4C-21,0.0
11560,59,9.249675,12.0,4C-21,0.0
11561,59,9.251758,12.0,4C-21,0.0
11562,59,9.253515,12.0,4C-21,0.0
11563,59,9.255274,12.0,4C-21,0.0
11564,59,9.257096,12.0,4C-21,0.0
11565,59,9.258854,12.0,4C-21,0.0
11566,59,9.26061249,12.0,4C-21,0.0
11567,59,9.26237,12.0,4C-21,0.0
11568,59,9.264128,12.0,4C-21,0.0
11569,59,9.26595,12.0,4C-21,0.0
11570,59,9.26862,12.0,4C-21,0.0
11571,59,9.270378,12.0,4C-21,0.0
11572,59,9.272201,12.0,4C-21,0.0
11573,59,9.274023,12.0,4C-21,0.0
11574,59,9.275716,12.0,4C-21,0.0
11575,59,9.277409,12.0,4C-21,0.0
11576,59,9.279167,12.0,4C-21,0.0
11577,59,9.280859,12.0,4C-21,0.0
11578,59,9.282682,12.0,4C-21,0.0
11579,59,9.284375,12.0,4C-21,0.0
11580,59,9.286068,12.0,4C-21,0.0
11581,59,9.287761,12.0,4C-21,0.0
11582,59,9.28945351,12.0,4C-21,0.0
11583,59,9.291145,12.0,4C-21,0.0
11584,59,9.292969,12.0,4C-21,0.0
11585,59,9.29466152,12.0,4C-21,0.0
11586,59,9.296419,12.0,4C-21,0.0
11587,59,9.298177,12.0,4C-21,0.0
11588,59,9.299934,12.0,4C-21,0.0
11589,59,9.302214,12.0,4C-21,0.0
11590,59,9.30586,12.0,4C-21,0.0
11591,59,9.307617,12.0,4C-21,0.0
11592,59,9.309441,12.0,4C-21,0.0
11593,59,9.311198,12.0,4C-21,0.0
11594,59,9.313021,12.0,4C-21,0.0
11595,59,9.31471348,12.0,4C-21,0.0
11596,59,9.316406,12.0,4C-21,0.0
11597,59,9.31823,12.0,4C-21,0.0
11598,59,9.320052,12.0,4C-21,0.0
11599,59,9.32181,12.0,4C-21,0.0
11600,59,9.323503,12.0,4C-21,0.0
11601,59,9.32513,12.0,4C-21,0.0
11602,59,9.326888,12.0,4C-21,0.0
11603,59,9.328516,12.0,4C-21,0.0
11604,59,9.33033848,12.0,4C-21,0.0
11605,59,9.332096,12.0,4C-21,0.0
11606,59,9.333855,12.0,4C-21,0.0
11607,59,9.335677,12.0,4C-21,0.0
11608,59,9.33737,12.0,4C-21,0.0
11609,59,9.339063,12.0,4C-21,0.0
11610,59,9.34082,12.0,4C-21,0.0
11611,59,9.342513,12.0,4C-21,0.0
11612,59,9.344271,12.0,4C-21,0.0
11613,59,9.347917,12.0,4C-21,0.0
11614,59,9.349739,12.0,4C-21,0.0
11615,59,9.351498,12.0,4C-21,0.0
11616,59,9.353255,12.0,4C-21,0.0
11617,59,9.354948,12.0,4C-21,0.0
11618,59,9.356641,12.0,4C-21,0.0
11619,59,9.358334,12.0,4C-21,0.0
11620,59,9.359961,12.0,4C-21,0.0
11621,59,9.361653,12.0,4C-21,0.0
11622,59,9.363477,12.0,4C-21,0.0
11623,59,9.3671875,12.0,4C-21,0.0
11624,59,9.368945,12.0,4C-21,0.0
11625,59,9.370638,12.0,4C-21,0.0
11626,59,9.372331,12.0,4C-21,0.0
11627,59,9.374153,12.0,4C-21,0.0
11628,59,9.375912,12.0,4C-21,0.0
11629,59,9.377669,12.0,4C-21,0.0
11630,59,9.379427,12.0,4C-21,0.0
11631,59,9.381185,12.0,4C-21,0.0
11632,59,9.382942,12.0,4C-21,0.0
11633,59,9.384701,12.0,4C-21,0.0
11634,59,9.386394,12.0,4C-21,0.0
11635,59,9.388151,12.0,4C-21,0.0
11636,59,9.389909,12.0,4C-21,0.0
11637,59,9.39322948,12.0,4C-21,0.0
11638,59,9.395052,12.0,4C-21,0.0
11639,59,9.396745,12.0,4C-21,0.0
11640,59,9.398502,12.0,4C-21,0.0
11641,59,9.400261,12.0,4C-21,0.0
11642,59,9.402019,12.0,4C-21,0.0
11643,59,9.403711,12.0,4C-21,0.0
11644,59,9.405469,12.0,4C-21,0.0
11645,59,9.407227,12.0,4C-21,0.0
11646,59,9.40905,12.0,4C-21,0.0
11647,59,9.410872,12.0,4C-21,0.0
11648,59,9.41263,12.0,4C-21,0.0
11649,59,9.414388,12.0,4C-21,0.0
11650,59,9.416145,12.0,4C-21,0.0
11651,59,9.417904,12.0,4C-21,0.0
11652,59,9.41966152,12.0,4C-21,0.0
11653,59,9.421484,12.0,4C-21,0.0
11654,59,9.423177,12.0,4C-21,0.0
11655,59,9.424934,12.0,4C-21,0.0
11656,59,9.426628,12.0,4C-21,0.0
11657,59,9.428451,12.0,4C-21,0.0
11658,59,9.430208,12.0,4C-21,0.0
11659,59,9.432032,12.0,4C-21,0.0
11660,59,9.433854,12.0,4C-21,0.0
11661,59,9.435482,12.0,4C-21,0.0
11662,59,9.43724,12.0,4C-21,0.0
11663,59,9.438997,12.0,4C-21,0.0
11664,59,9.440755,12.0,4C-21,0.0
11665,59,9.44251251,12.0,4C-21,0.0
11666,59,9.444271,12.0,4C-21,0.0
11667,59,9.446029,12.0,4C-21,0.0
11668,59,9.447786,12.0,4C-21,0.0
11669,59,9.451497,12.0,4C-21,0.0
11670,59,9.4533205,12.0,4C-21,0.0
11671,59,9.455078,12.0,4C-21,0.0
11672,59,9.456771,12.0,4C-21,0.0
11673,59,9.45852852,12.0,4C-21,0.0
11674,59,9.460156,12.0,4C-21,0.0
11675,59,9.461849,12.0,4C-21,0.0
11676,59,9.463542,12.0,4C-21,0.0
11677,59,9.465235,12.0,4C-21,0.0
11678,59,9.466927,12.0,4C-21,0.0
11679,59,9.4685545,12.0,4C-21,0.0
11680,59,9.470247,12.0,4C-21,0.0
11681,59,9.472005,12.0,4C-21,0.0
11682,59,9.473698,12.0,4C-21,0.0
11683,59,9.47539,12.0,4C-21,0.0
11684,59,9.477083,12.0,4C-21,0.0
11685,59,9.478907,12.0,4C-21,0.0
11686,59,9.480598,12.0,4C-21,0.0
11687,59,9.482292,12.0,4C-21,0.0
11688,59,9.483984,12.0,4C-21,0.0
11689,59,9.485612,12.0,4C-21,0.0
11690,59,9.488411,12.0,4C-21,0.0
11691,59,9.49017,12.0,4C-21,0.0
11692,59,9.49179649,12.0,4C-21,0.0
11693,59,9.49362,12.0,4C-21,0.0
11694,59,9.495313,12.0,4C-21,0.0
11695,59,9.497005,12.0,4C-21,0.0
11696,59,9.498698,12.0,4C-21,0.0
11697,59,9.501368,12.0,4C-21,0.0
11698,59,9.503059,12.0,4C-21,0.0
11699,59,9.504753,12.0,4C-21,0.0
11700,59,9.506511,12.0,4C-21,0.0
11701,59,9.50820351,12.0,4C-21,0.0
11702,59,9.510026,12.0,4C-21,0.0
11703,59,9.511784,12.0,4C-21,0.0
11704,59,9.513542,12.0,4C-21,0.0
11705,59,9.517187,12.0,4C-21,0.0
11706,59,9.518946,12.0,4C-21,0.0
11707,59,9.520703,12.0,4C-21,0.0
11708,59,9.522526,12.0,4C-21,0.0
11709,59,9.525326,12.0,4C-21,0.0
11710,59,9.527083,12.0,4C-21,0.0
11711,59,9.528776,12.0,4C-21,0.0
11712,59,9.530403,12.0,4C-21,0.0
11713,59,9.532227,12.0,4C-21,0.0
11714,59,9.533919,12.0,4C-21,0.0
11715,59,9.535742,12.0,4C-21,0.0
11716,59,9.5375,12.0,4C-21,0.0
11717,59,9.539192,12.0,4C-21,0.0
11718,59,9.540886,12.0,4C-21,0.0
11719,59,9.542578,12.0,4C-21,0.0
11720,59,9.544206,12.0,4C-21,0.0
11721,59,9.545898,12.0,4C-21,0.0
11722,59,9.547591,12.0,4C-21,0.0
11723,59,9.549349,12.0,4C-21,0.0
11724,59,9.551172,12.0,4C-21,0.0
11725,59,9.552995,12.0,4C-21,0.0
11726,59,9.554752,12.0,4C-21,0.0
11727,59,9.556511,12.0,4C-21,0.0
11728,59,9.563086,12.0,4C-21,0.0
11729,59,9.569076,12.0,4C-21,0.0
11730,59,9.570833,12.0,4C-21,0.0
11731,59,9.572526,12.0,4C-21,0.0
11732,59,9.574219,12.0,4C-21,0.0
11733,59,9.57591152,12.0,4C-21,0.0
11734,59,9.577604,12.0,4C-21,0.0
11735,59,9.579297,12.0,4C-21,0.0
11736,59,9.581055,12.0,4C-21,0.0
11737,59,9.582747,12.0,4C-21,0.0
11738,59,9.58444,12.0,4C-21,0.0
11739,59,9.586133,12.0,4C-21,0.0
11740,59,9.587826,12.0,4C-21,0.0
11741,59,9.589648,12.0,4C-21,0.0
11742,59,9.591341,12.0,4C-21,0.0
11743,59,9.593034,12.0,4C-21,0.0
11744,59,9.594791,12.0,4C-21,0.0
11745,59,9.59655,12.0,4C-21,0.0
11746,59,9.598308,12.0,4C-21,0.0
11747,59,9.60013,12.0,4C-21,0.0
11748,59,9.601823,12.0,4C-21,0.0
11749,59,9.603645,12.0,4C-21,0.0
11750,59,9.606901,12.0,4C-21,0.0
11751,59,9.613346,12.0,4C-21,0.0
11752,59,9.615039,12.0,4C-21,0.0
11753,59,9.61679649,12.0,4C-21,0.0
11754,59,9.618555,12.0,4C-21,0.0
11755,59,9.620313,12.0,4C-21,0.0
11756,59,9.62207,12.0,4C-21,0.0
11757,59,9.623763,12.0,4C-21,0.0
11758,59,9.625521,12.0,4C-21,0.0
11759,59,9.627278,12.0,4C-21,0.0
11760,59,9.629036,12.0,4C-21,0.0
11761,59,9.630795,12.0,4C-21,0.0
11762,59,9.632552,12.0,4C-21,0.0
11763,59,9.634245,12.0,4C-21,0.0
11764,59,9.636003,12.0,4C-21,0.0
11765,59,9.63776,12.0,4C-21,0.0
11766,59,9.639584,12.0,4C-21,0.0
11767,59,9.641406,12.0,4C-21,0.0
11768,59,9.643099,12.0,4C-21,0.0
11769,59,9.644792,12.0,4C-21,0.0
11770,59,9.646484,12.0,4C-21,0.0
11771,59,9.648308,12.0,4C-21,0.0
11772,59,9.65013,12.0,4C-21,0.0
11773,59,9.652019,12.0,4C-21,0.0
11774,59,9.653776,12.0,4C-21,0.0
11775,59,9.655469,12.0,4C-21,0.0
